,Country,Gender,Demographics Response,Question,Value
9733,Rwanda,F,25-34,... if she neglects the children,28.2
9734,Rwanda,F,35-49,... if she neglects the children,27.2
9735,Rwanda,F,15-24,... if she refuses to have sex with him,24.7
9736,Rwanda,F,25-34,... if she refuses to have sex with him,23.8
9737,Rwanda,F,35-49,... if she refuses to have sex with him,24.8
9810,Rwanda,M,15-24,... for at least one specific reason,22.8
9811,Rwanda,M,25-34,... for at least one specific reason,15.5
9812,Rwanda,M,35-49,... for at least one specific reason,12.9
9813,Rwanda,M,15-24,... if she argues with him,6.9
9814,Rwanda,M,25-34,... if she argues with him,4.9
9815,Rwanda,M,35-49,... if she argues with him,3.6
9816,Rwanda,M,15-24,... if she burns the food,2.6
9817,Rwanda,M,25-34,... if she burns the food,1.0
9818,Rwanda,M,35-49,... if she burns the food,1.1
9819,Rwanda,M,15-24,... if she goes out without telling him,8.6
9820,Rwanda,M,25-34,... if she goes out without telling him,6.7
9821,Rwanda,M,35-49,... if she goes out without telling him,4.8
9822,Rwanda,M,15-24,... if she neglects the children,15.9
9823,Rwanda,M,25-34,... if she neglects the children,10.4
9824,Rwanda,M,35-49,... if she neglects the children,8.6
9825,Rwanda,M,15-24,... if she refuses to have sex with him,9.3
9826,Rwanda,M,25-34,... if she refuses to have sex with him,6.0
9827,Rwanda,M,35-49,... if she refuses to have sex with him,3.5
9900,Sao Tome and Principe,F,15-24,... for at least one specific reason,20.6
9901,Sao Tome and Principe,F,25-34,... for at least one specific reason,20.2
9902,Sao Tome and Principe,F,35-49,... for at least one specific reason,17.2
9903,Sao Tome and Principe,F,15-24,... if she argues with him,8.2
9904,Sao Tome and Principe,F,25-34,... if she argues with him,6.8
9905,Sao Tome and Principe,F,35-49,... if she argues with him,5.7
9906,Sao Tome and Principe,F,15-24,... if she burns the food,8.0
9907,Sao Tome and Principe,F,25-34,... if she burns the food,6.0
9908,Sao Tome and Principe,F,35-49,... if she burns the food,4.6
9909,Sao Tome and Principe,F,15-24,... if she goes out without telling him,9.2
9910,Sao Tome and Principe,F,25-34,... if she goes out without telling him,12.1
9911,Sao Tome and Principe,F,35-49,... if she goes out without telling him,9.5
9912,Sao Tome and Principe,F,15-24,... if she neglects the children,13.1
9913,Sao Tome and Principe,F,25-34,... if she neglects the children,10.9
9914,Sao Tome and Principe,F,35-49,... if she neglects the children,10.8
9915,Sao Tome and Principe,F,15-24,... if she refuses to have sex with him,4.3
9916,Sao Tome and Principe,F,25-34,... if she refuses to have sex with him,7.6
9917,Sao Tome and Principe,F,35-49,... if she refuses to have sex with him,5.2
9990,Sao Tome and Principe,M,15-24,... for at least one specific reason,23.8
9991,Sao Tome and Principe,M,25-34,... for at least one specific reason,21.8
9992,Sao Tome and Principe,M,35-49,... for at least one specific reason,18.2
9993,Sao Tome and Principe,M,15-24,... if she argues with him,11.7
9994,Sao Tome and Principe,M,25-34,... if she argues with him,9.1
9995,Sao Tome and Principe,M,35-49,... if she argues with him,8.6
9996,Sao Tome and Principe,M,15-24,... if she burns the food,7.4
9997,Sao Tome and Principe,M,25-34,... if she burns the food,5.4
9998,Sao Tome and Principe,M,35-49,... if she burns the food,6.1
9999,Sao Tome and Principe,M,15-24,... if she goes out without telling him,10.6
10000,Sao Tome and Principe,M,25-34,... if she goes out without telling him,13.6
10001,Sao Tome and Principe,M,35-49,... if she goes out without telling him,11.5
10002,Sao Tome and Principe,M,15-24,... if she neglects the children,15.9
10003,Sao Tome and Principe,M,25-34,... if she neglects the children,13.6
10004,Sao Tome and Principe,M,35-49,... if she neglects the children,11.5
10005,Sao Tome and Principe,M,15-24,... if she refuses to have sex with him,5.8
10006,Sao Tome and Principe,M,25-34,... if she refuses to have sex with him,3.8
10007,Sao Tome and Principe,M,35-49,... if she refuses to have sex with him,6.6
10080,Senegal,F,15-24,... for at least one specific reason,46.3
10081,Senegal,F,25-34,... for at least one specific reason,45.3
10082,Senegal,F,35-49,... for at least one specific reason,45.3
10083,Senegal,F,15-24,... if she argues with him,36.0
10084,Senegal,F,25-34,... if she argues with him,34.1
10085,Senegal,F,35-49,... if she argues with him,36.1
10086,Senegal,F,15-24,... if she burns the food,22.3
10087,Senegal,F,25-34,... if she burns the food,21.1
10088,Senegal,F,35-49,... if she burns the food,22.9
10089,Senegal,F,15-24,... if she goes out without telling him,32.4
10090,Senegal,F,25-34,... if she goes out without telling him,33.2
10091,Senegal,F,35-49,... if she goes out without telling him,34.4
10092,Senegal,F,15-24,... if she neglects the children,35.4
10093,Senegal,F,25-34,... if she neglects the children,34.9
10094,Senegal,F,35-49,... if she neglects the children,35.8
10095,Senegal,F,15-24,... if she refuses to have sex with him,33.1
10096,Senegal,F,25-34,... if she refuses to have sex with him,35.6
10097,Senegal,F,35-49,... if she refuses to have sex with him,37.8
10170,Senegal,M,15-24,... for at least one specific reason,36.8
10171,Senegal,M,25-34,... for at least one specific reason,22.3
10172,Senegal,M,35-49,... for at least one specific reason,18.5
10173,Senegal,M,15-24,... if she argues with him,25.2
10174,Senegal,M,25-34,... if she argues with him,15.5
10175,Senegal,M,35-49,... if she argues with him,11.4
10176,Senegal,M,15-24,... if she burns the food,9.4
10177,Senegal,M,25-34,... if she burns the food,4.6
10178,Senegal,M,35-49,... if she burns the food,3.2
10179,Senegal,M,15-24,... if she goes out without telling him,19.6
10180,Senegal,M,25-34,... if she goes out without telling him,10.5
10181,Senegal,M,35-49,... if she goes out without telling him,8.8
10182,Senegal,M,15-24,... if she neglects the children,22.8
10183,Senegal,M,25-34,... if she neglects the children,12.9
10184,Senegal,M,35-49,... if she neglects the children,11.4
10185,Senegal,M,15-24,... if she refuses to have sex with him,15.4
10186,Senegal,M,25-34,... if she refuses to have sex with him,9.5
10187,Senegal,M,35-49,... if she refuses to have sex with him,6.7
10260,Sierra Leone,F,15-24,... for at least one specific reason,56.35000000000001
10261,Sierra Leone,F,25-34,... for at least one specific reason,56.35000000000001
10262,Sierra Leone,F,35-49,... for at least one specific reason,56.35000000000001
10263,Sierra Leone,F,15-24,... if she argues with him,44.3
10264,Sierra Leone,F,25-34,... if she argues with him,49.6
10265,Sierra Leone,F,35-49,... if she argues with him,49.7
10266,Sierra Leone,F,15-24,... if she burns the food,16.9
10267,Sierra Leone,F,25-34,... if she burns the food,19.6
10268,Sierra Leone,F,35-49,... if she burns the food,18.7
10269,Sierra Leone,F,15-24,... if she goes out without telling him,48.6
10270,Sierra Leone,F,25-34,... if she goes out without telling him,56.2
10271,Sierra Leone,F,35-49,... if she goes out without telling him,55.3
10272,Sierra Leone,F,15-24,... if she neglects the children,49.1
10273,Sierra Leone,F,25-34,... if she neglects the children,55.7
10274,Sierra Leone,F,35-49,... if she neglects the children,55.0
10275,Sierra Leone,F,15-24,... if she refuses to have sex with him,21.6
10276,Sierra Leone,F,25-34,... if she refuses to have sex with him,28.2
10277,Sierra Leone,F,35-49,... if she refuses to have sex with him,28.8
10350,Sierra Leone,M,15-24,... for at least one specific reason,34.4
10351,Sierra Leone,M,25-34,... for at least one specific reason,35.9
10352,Sierra Leone,M,35-49,... for at least one specific reason,32.6
10353,Sierra Leone,M,15-24,... if she argues with him,24.3
10354,Sierra Leone,M,25-34,... if she argues with him,26.4
10355,Sierra Leone,M,35-49,... if she argues with him,22.5
10356,Sierra Leone,M,15-24,... if she burns the food,5.5
10357,Sierra Leone,M,25-34,... if she burns the food,5.5
10358,Sierra Leone,M,35-49,... if she burns the food,3.6
10359,Sierra Leone,M,15-24,... if she goes out without telling him,19.4
10360,Sierra Leone,M,25-34,... if she goes out without telling him,21.2
10361,Sierra Leone,M,35-49,... if she goes out without telling him,19.1
10362,Sierra Leone,M,15-24,... if she neglects the children,21.3
10363,Sierra Leone,M,25-34,... if she neglects the children,23.8
10364,Sierra Leone,M,35-49,... if she neglects the children,22.0
10365,Sierra Leone,M,15-24,... if she refuses to have sex with him,9.4
10366,Sierra Leone,M,25-34,... if she refuses to have sex with him,10.2
10367,Sierra Leone,M,35-49,... if she refuses to have sex with him,9.3
10440,South Africa,F,15-24,... for at least one specific reason,6.4
10441,South Africa,F,25-34,... for at least one specific reason,5.1
10442,South Africa,F,35-49,... for at least one specific reason,5.1
10443,South Africa,F,15-24,... if she argues with him,2.7
10444,South Africa,F,25-34,... if she argues with him,2.1
10445,South Africa,F,35-49,... if she argues with him,1.9
10446,South Africa,F,15-24,... if she burns the food,1.2
10447,South Africa,F,25-34,... if she burns the food,1.0
10448,South Africa,F,35-49,... if she burns the food,0.7
10449,South Africa,F,15-24,... if she goes out without telling him,2.2
10450,South Africa,F,25-34,... if she goes out without telling him,2.1
10451,South Africa,F,35-49,... if she goes out without telling him,2.0
10452,South Africa,F,15-24,... if she neglects the children,4.7
10453,South Africa,F,25-34,... if she neglects the children,3.4
10454,South Africa,F,35-49,... if she neglects the children,3.4
10455,South Africa,F,15-24,... if she refuses to have sex with him,1.0
10456,South Africa,F,25-34,... if she refuses to have sex with him,0.8
10457,South Africa,F,35-49,... if she refuses to have sex with him,1.1
10530,South Africa,M,15-24,... for at least one specific reason,13.5
10531,South Africa,M,25-34,... for at least one specific reason,7.5
10532,South Africa,M,35-49,... for at least one specific reason,5.7
10533,South Africa,M,15-24,... if she argues with him,5.5
10534,South Africa,M,25-34,... if she argues with him,3.2
10535,South Africa,M,35-49,... if she argues with him,2.1
10536,South Africa,M,15-24,... if she burns the food,2.3
10537,South Africa,M,25-34,... if she burns the food,1.2
10538,South Africa,M,35-49,... if she burns the food,1.4
10539,South Africa,M,15-24,... if she goes out without telling him,3.2
10540,South Africa,M,25-34,... if she goes out without telling him,3.5
10541,South Africa,M,35-49,... if she goes out without telling him,4.6
10542,South Africa,M,15-24,... if she neglects the children,9.9
10543,South Africa,M,25-34,... if she neglects the children,4.5
10544,South Africa,M,35-49,... if she neglects the children,2.8
10545,South Africa,M,15-24,... if she refuses to have sex with him,2.1
10546,South Africa,M,25-34,... if she refuses to have sex with him,0.9
10547,South Africa,M,35-49,... if she refuses to have sex with him,1.7
10620,Tajikistan,F,15-24,... for at least one specific reason,55.7
10621,Tajikistan,F,25-34,... for at least one specific reason,56.35000000000001
10622,Tajikistan,F,35-49,... for at least one specific reason,56.35000000000001
10623,Tajikistan,F,15-24,... if she argues with him,44.5
10624,Tajikistan,F,25-34,... if she argues with him,56.35000000000001
10625,Tajikistan,F,35-49,... if she argues with him,55.5
10626,Tajikistan,F,15-24,... if she burns the food,25.0
10627,Tajikistan,F,25-34,... if she burns the food,35.0
10628,Tajikistan,F,35-49,... if she burns the food,29.3
10629,Tajikistan,F,15-24,... if she goes out without telling him,43.4
10630,Tajikistan,F,25-34,... if she goes out without telling him,56.35000000000001
10631,Tajikistan,F,35-49,... if she goes out without telling him,53.5
10632,Tajikistan,F,15-24,... if she neglects the children,43.1
10633,Tajikistan,F,25-34,... if she neglects the children,55.3
10634,Tajikistan,F,35-49,... if she neglects the children,52.4
10635,Tajikistan,F,15-24,... if she refuses to have sex with him,19.6
10636,Tajikistan,F,25-34,... if she refuses to have sex with him,33.1
10637,Tajikistan,F,35-49,... if she refuses to have sex with him,28.4
10710,Tajikistan,M,15-24,... for at least one specific reason,14.9
10711,Tajikistan,M,25-34,... for at least one specific reason,14.9
10712,Tajikistan,M,35-49,... for at least one specific reason,14.9
10713,Tajikistan,M,15-24,... if she argues with him,14.9
10714,Tajikistan,M,25-34,... if she argues with him,14.9
10715,Tajikistan,M,35-49,... if she argues with him,14.9
10716,Tajikistan,M,15-24,... if she burns the food,14.9
10717,Tajikistan,M,25-34,... if she burns the food,14.9
10718,Tajikistan,M,35-49,... if she burns the food,14.9
10719,Tajikistan,M,15-24,... if she goes out without telling him,14.9
10720,Tajikistan,M,25-34,... if she goes out without telling him,14.9
10721,Tajikistan,M,35-49,... if she goes out without telling him,14.9
10722,Tajikistan,M,15-24,... if she neglects the children,14.9
10723,Tajikistan,M,25-34,... if she neglects the children,14.9
10724,Tajikistan,M,35-49,... if she neglects the children,14.9
10725,Tajikistan,M,15-24,... if she refuses to have sex with him,14.9
10726,Tajikistan,M,25-34,... if she refuses to have sex with him,14.9
10727,Tajikistan,M,35-49,... if she refuses to have sex with him,14.9
10800,Tanzania,F,15-24,... for at least one specific reason,56.35000000000001
10801,Tanzania,F,25-34,... for at least one specific reason,55.9
10802,Tanzania,F,35-49,... for at least one specific reason,56.35000000000001
10803,Tanzania,F,15-24,... if she argues with him,42.1
10804,Tanzania,F,25-34,... if she argues with him,40.6
10805,Tanzania,F,35-49,... if she argues with him,43.2
10806,Tanzania,F,15-24,... if she burns the food,19.3
10807,Tanzania,F,25-34,... if she burns the food,19.8
10808,Tanzania,F,35-49,... if she burns the food,21.7
10809,Tanzania,F,15-24,... if she goes out without telling him,40.3
10810,Tanzania,F,25-34,... if she goes out without telling him,40.3
10811,Tanzania,F,35-49,... if she goes out without telling him,42.2
10812,Tanzania,F,15-24,... if she neglects the children,48.1
10813,Tanzania,F,25-34,... if she neglects the children,46.9
10814,Tanzania,F,35-49,... if she neglects the children,48.5
10815,Tanzania,F,15-24,... if she refuses to have sex with him,26.9
10816,Tanzania,F,25-34,... if she refuses to have sex with him,31.3
10817,Tanzania,F,35-49,... if she refuses to have sex with him,34.5
10890,Tanzania,M,15-24,... for at least one specific reason,47.8
10891,Tanzania,M,25-34,... for at least one specific reason,34.1
10892,Tanzania,M,35-49,... for at least one specific reason,33.0
10893,Tanzania,M,15-24,... if she argues with him,30.6
10894,Tanzania,M,25-34,... if she argues with him,19.2
10895,Tanzania,M,35-49,... if she argues with him,20.4
10896,Tanzania,M,15-24,... if she burns the food,9.2
10897,Tanzania,M,25-34,... if she burns the food,3.7
10898,Tanzania,M,35-49,... if she burns the food,4.7
10899,Tanzania,M,15-24,... if she goes out without telling him,26.9
10900,Tanzania,M,25-34,... if she goes out without telling him,17.8
10901,Tanzania,M,35-49,... if she goes out without telling him,21.1
10902,Tanzania,M,15-24,... if she neglects the children,37.8
10903,Tanzania,M,25-34,... if she neglects the children,25.1
10904,Tanzania,M,35-49,... if she neglects the children,25.7
10905,Tanzania,M,15-24,... if she refuses to have sex with him,16.9
10906,Tanzania,M,25-34,... if she refuses to have sex with him,10.1
10907,Tanzania,M,35-49,... if she refuses to have sex with him,12.5
10980,Timor-Leste,F,15-24,... for at least one specific reason,56.35000000000001
10981,Timor-Leste,F,25-34,... for at least one specific reason,56.35000000000001
10982,Timor-Leste,F,35-49,... for at least one specific reason,56.35000000000001
10983,Timor-Leste,F,15-24,... if she argues with him,56.35000000000001
10984,Timor-Leste,F,25-34,... if she argues with him,56.35000000000001
10985,Timor-Leste,F,35-49,... if she argues with him,56.35000000000001
10986,Timor-Leste,F,15-24,... if she burns the food,31.3
10987,Timor-Leste,F,25-34,... if she burns the food,32.4
10988,Timor-Leste,F,35-49,... if she burns the food,32.0
10989,Timor-Leste,F,15-24,... if she goes out without telling him,56.35000000000001
10990,Timor-Leste,F,25-34,... if she goes out without telling him,56.35000000000001
10991,Timor-Leste,F,35-49,... if she goes out without telling him,56.35000000000001
10992,Timor-Leste,F,15-24,... if she neglects the children,56.35000000000001
10993,Timor-Leste,F,25-34,... if she neglects the children,56.35000000000001
10994,Timor-Leste,F,35-49,... if she neglects the children,56.35000000000001
10995,Timor-Leste,F,15-24,... if she refuses to have sex with him,31.2
10996,Timor-Leste,F,25-34,... if she refuses to have sex with him,39.7
10997,Timor-Leste,F,35-49,... if she refuses to have sex with him,37.6
11070,Timor-Leste,M,15-24,... for at least one specific reason,51.2
11071,Timor-Leste,M,25-34,... for at least one specific reason,55.3
11072,Timor-Leste,M,35-49,... for at least one specific reason,53.2
11073,Timor-Leste,M,15-24,... if she argues with him,30.0
11074,Timor-Leste,M,25-34,... if she argues with him,31.0
11075,Timor-Leste,M,35-49,... if she argues with him,28.5
11076,Timor-Leste,M,15-24,... if she burns the food,20.1
11077,Timor-Leste,M,25-34,... if she burns the food,19.5
11078,Timor-Leste,M,35-49,... if she burns the food,18.8
11079,Timor-Leste,M,15-24,... if she goes out without telling him,42.5
11080,Timor-Leste,M,25-34,... if she goes out without telling him,47.9
11081,Timor-Leste,M,35-49,... if she goes out without telling him,44.8
11082,Timor-Leste,M,15-24,... if she neglects the children,44.3
11083,Timor-Leste,M,25-34,... if she neglects the children,48.7
11084,Timor-Leste,M,35-49,... if she neglects the children,45.9
11085,Timor-Leste,M,15-24,... if she refuses to have sex with him,27.9
11086,Timor-Leste,M,25-34,... if she refuses to have sex with him,29.8
11087,Timor-Leste,M,35-49,... if she refuses to have sex with him,24.9
11160,Togo,F,15-24,... for at least one specific reason,26.8
11161,Togo,F,25-34,... for at least one specific reason,29.6
11162,Togo,F,35-49,... for at least one specific reason,30.0
11163,Togo,F,15-24,... if she argues with him,17.4
11164,Togo,F,25-34,... if she argues with him,20.8
11165,Togo,F,35-49,... if she argues with him,20.5
11166,Togo,F,15-24,... if she burns the food,9.9
11167,Togo,F,25-34,... if she burns the food,11.4
11168,Togo,F,35-49,... if she burns the food,12.5
11169,Togo,F,15-24,... if she goes out without telling him,15.2
11170,Togo,F,25-34,... if she goes out without telling him,18.3
11171,Togo,F,35-49,... if she goes out without telling him,20.2
11172,Togo,F,15-24,... if she neglects the children,17.6
11173,Togo,F,25-34,... if she neglects the children,19.6
11174,Togo,F,35-49,... if she neglects the children,19.6
11175,Togo,F,15-24,... if she refuses to have sex with him,7.8
11176,Togo,F,25-34,... if she refuses to have sex with him,10.8
11177,Togo,F,35-49,... if she refuses to have sex with him,10.3
11250,Togo,M,15-24,... for at least one specific reason,19.6
11251,Togo,M,25-34,... for at least one specific reason,18.2
11252,Togo,M,35-49,... for at least one specific reason,16.2
11253,Togo,M,15-24,... if she argues with him,11.5
11254,Togo,M,25-34,... if she argues with him,9.6
11255,Togo,M,35-49,... if she argues with him,8.9
11256,Togo,M,15-24,... if she burns the food,6.8
11257,Togo,M,25-34,... if she burns the food,6.3
11258,Togo,M,35-49,... if she burns the food,4.3
11259,Togo,M,15-24,... if she goes out without telling him,10.7
11260,Togo,M,25-34,... if she goes out without telling him,8.8
11261,Togo,M,35-49,... if she goes out without telling him,8.9
11262,Togo,M,15-24,... if she neglects the children,12.2
11263,Togo,M,25-34,... if she neglects the children,11.9
11264,Togo,M,35-49,... if she neglects the children,11.1
11265,Togo,M,15-24,... if she refuses to have sex with him,5.5
11266,Togo,M,25-34,... if she refuses to have sex with him,5.5
11267,Togo,M,35-49,... if she refuses to have sex with him,4.2
11340,Turkey,F,15-24,... for at least one specific reason,10.8
11341,Turkey,F,25-34,... for at least one specific reason,11.6
11342,Turkey,F,35-49,... for at least one specific reason,16.4
11343,Turkey,F,15-24,... if she argues with him,5.2
11344,Turkey,F,25-34,... if she argues with him,5.0
11345,Turkey,F,35-49,... if she argues with him,7.9
11346,Turkey,F,15-24,... if she burns the food,0.7
11347,Turkey,F,25-34,... if she burns the food,1.0
11348,Turkey,F,35-49,... if she burns the food,1.7
11349,Turkey,F,15-24,... if she goes out without telling him,2.9
11350,Turkey,F,25-34,... if she goes out without telling him,4.0
11351,Turkey,F,35-49,... if she goes out without telling him,5.8
11352,Turkey,F,15-24,... if she neglects the children,6.1
11353,Turkey,F,25-34,... if she neglects the children,8.1
11354,Turkey,F,35-49,... if she neglects the children,11.5
11355,Turkey,F,15-24,... if she refuses to have sex with him,1.6
11356,Turkey,F,25-34,... if she refuses to have sex with him,2.1
11357,Turkey,F,35-49,... if she refuses to have sex with him,3.6
11430,Turkey,M,15-24,... for at least one specific reason,14.9
11431,Turkey,M,25-34,... for at least one specific reason,14.9
11432,Turkey,M,35-49,... for at least one specific reason,14.9
11433,Turkey,M,15-24,... if she argues with him,14.9
11434,Turkey,M,25-34,... if she argues with him,14.9
11435,Turkey,M,35-49,... if she argues with him,14.9
11436,Turkey,M,15-24,... if she burns the food,14.9
11437,Turkey,M,25-34,... if she burns the food,14.9
11438,Turkey,M,35-49,... if she burns the food,14.9
11439,Turkey,M,15-24,... if she goes out without telling him,14.9
11440,Turkey,M,25-34,... if she goes out without telling him,14.9
11441,Turkey,M,35-49,... if she goes out without telling him,14.9
11442,Turkey,M,15-24,... if she neglects the children,14.9
11443,Turkey,M,25-34,... if she neglects the children,14.9
11444,Turkey,M,35-49,... if she neglects the children,14.9
11445,Turkey,M,15-24,... if she refuses to have sex with him,14.9
11446,Turkey,M,25-34,... if she refuses to have sex with him,14.9
11447,Turkey,M,35-49,... if she refuses to have sex with him,14.9
11520,Turkmenistan,F,15-24,... for at least one specific reason,46.2
11521,Turkmenistan,F,25-34,... for at least one specific reason,55.4
11522,Turkmenistan,F,35-49,... for at least one specific reason,55.2
11523,Turkmenistan,F,15-24,... if she argues with him,31.0
11524,Turkmenistan,F,25-34,... if she argues with him,34.6
11525,Turkmenistan,F,35-49,... if she argues with him,36.3
11526,Turkmenistan,F,15-24,... if she burns the food,19.7
11527,Turkmenistan,F,25-34,... if she burns the food,22.5
11528,Turkmenistan,F,35-49,... if she burns the food,23.6
11529,Turkmenistan,F,15-24,... if she goes out without telling him,36.8
11530,Turkmenistan,F,25-34,... if she goes out without telling him,41.6
11531,Turkmenistan,F,35-49,... if she goes out without telling him,43.3
11532,Turkmenistan,F,15-24,... if she neglects the children,38.9
11533,Turkmenistan,F,25-34,... if she neglects the children,46.3
11534,Turkmenistan,F,35-49,... if she neglects the children,46.9
11535,Turkmenistan,F,15-24,... if she refuses to have sex with him,16.6
11536,Turkmenistan,F,25-34,... if she refuses to have sex with him,22.0
11537,Turkmenistan,F,35-49,... if she refuses to have sex with him,25.7
11610,Turkmenistan,M,15-24,... for at least one specific reason,14.9
11611,Turkmenistan,M,25-34,... for at least one specific reason,14.9
11612,Turkmenistan,M,35-49,... for at least one specific reason,14.9
11613,Turkmenistan,M,15-24,... if she argues with him,14.9
11614,Turkmenistan,M,25-34,... if she argues with him,14.9
11615,Turkmenistan,M,35-49,... if she argues with him,14.9
11616,Turkmenistan,M,15-24,... if she burns the food,14.9
11617,Turkmenistan,M,25-34,... if she burns the food,14.9
11618,Turkmenistan,M,35-49,... if she burns the food,14.9
11619,Turkmenistan,M,15-24,... if she goes out without telling him,14.9
11620,Turkmenistan,M,25-34,... if she goes out without telling him,14.9
11621,Turkmenistan,M,35-49,... if she goes out without telling him,14.9
11622,Turkmenistan,M,15-24,... if she neglects the children,14.9
11623,Turkmenistan,M,25-34,... if she neglects the children,14.9
11624,Turkmenistan,M,35-49,... if she neglects the children,14.9
11625,Turkmenistan,M,15-24,... if she refuses to have sex with him,14.9
11626,Turkmenistan,M,25-34,... if she refuses to have sex with him,14.9
11627,Turkmenistan,M,35-49,... if she refuses to have sex with him,14.9
11700,Uganda,F,15-24,... for at least one specific reason,53.4
11701,Uganda,F,25-34,... for at least one specific reason,45.4
11702,Uganda,F,35-49,... for at least one specific reason,45.8
11703,Uganda,F,15-24,... if she argues with him,29.2
11704,Uganda,F,25-34,... if she argues with him,23.0
11705,Uganda,F,35-49,... if she argues with him,24.6
11706,Uganda,F,15-24,... if she burns the food,16.7
11707,Uganda,F,25-34,... if she burns the food,10.4
11708,Uganda,F,35-49,... if she burns the food,12.3
11709,Uganda,F,15-24,... if she goes out without telling him,32.6
11710,Uganda,F,25-34,... if she goes out without telling him,27.6
11711,Uganda,F,35-49,... if she goes out without telling him,28.6
11712,Uganda,F,15-24,... if she neglects the children,42.0
11713,Uganda,F,25-34,... if she neglects the children,36.3
11714,Uganda,F,35-49,... if she neglects the children,35.2
11715,Uganda,F,15-24,... if she refuses to have sex with him,18.6
11716,Uganda,F,25-34,... if she refuses to have sex with him,16.4
11717,Uganda,F,35-49,... if she refuses to have sex with him,19.1
11790,Uganda,M,15-24,... for at least one specific reason,48.7
11791,Uganda,M,25-34,... for at least one specific reason,35.2
11792,Uganda,M,35-49,... for at least one specific reason,32.5
11793,Uganda,M,15-24,... if she argues with him,27.5
11794,Uganda,M,25-34,... if she argues with him,20.1
11795,Uganda,M,35-49,... if she argues with him,19.7
11796,Uganda,M,15-24,... if she burns the food,11.4
11797,Uganda,M,25-34,... if she burns the food,3.6
11798,Uganda,M,35-49,... if she burns the food,4.3
11799,Uganda,M,15-24,... if she goes out without telling him,25.8
11800,Uganda,M,25-34,... if she goes out without telling him,20.2
11801,Uganda,M,35-49,... if she goes out without telling him,18.2
11802,Uganda,M,15-24,... if she neglects the children,35.9
11803,Uganda,M,25-34,... if she neglects the children,23.1
11804,Uganda,M,35-49,... if she neglects the children,21.1
11805,Uganda,M,15-24,... if she refuses to have sex with him,15.1
11806,Uganda,M,25-34,... if she refuses to have sex with him,7.9
11807,Uganda,M,35-49,... if she refuses to have sex with him,9.8
11880,Ukraine,F,15-24,... for at least one specific reason,2.5
11881,Ukraine,F,25-34,... for at least one specific reason,3.4
11882,Ukraine,F,35-49,... for at least one specific reason,4.3
11883,Ukraine,F,15-24,... if she argues with him,0.5
11884,Ukraine,F,25-34,... if she argues with him,0.8
11885,Ukraine,F,35-49,... if she argues with him,1.2
11886,Ukraine,F,15-24,... if she burns the food,0.1
11887,Ukraine,F,25-34,... if she burns the food,0.1
11888,Ukraine,F,35-49,... if she burns the food,0.2
11889,Ukraine,F,15-24,... if she goes out without telling him,0.2
11890,Ukraine,F,25-34,... if she goes out without telling him,0.3
11891,Ukraine,F,35-49,... if she goes out without telling him,0.7
11892,Ukraine,F,15-24,... if she neglects the children,2.3
11893,Ukraine,F,25-34,... if she neglects the children,2.8
11894,Ukraine,F,35-49,... if she neglects the children,3.7
11895,Ukraine,F,15-24,... if she refuses to have sex with him,0.3
11896,Ukraine,F,25-34,... if she refuses to have sex with him,0.4
11897,Ukraine,F,35-49,... if she refuses to have sex with him,0.7
11970,Ukraine,M,15-24,... for at least one specific reason,8.3
11971,Ukraine,M,25-34,... for at least one specific reason,14.0
11972,Ukraine,M,35-49,... for at least one specific reason,11.1
11973,Ukraine,M,15-24,... if she argues with him,4.4
11974,Ukraine,M,25-34,... if she argues with him,6.2
11975,Ukraine,M,35-49,... if she argues with him,5.0
11976,Ukraine,M,15-24,... if she burns the food,0.9
11977,Ukraine,M,25-34,... if she burns the food,0.7
11978,Ukraine,M,35-49,... if she burns the food,0.6
11979,Ukraine,M,15-24,... if she goes out without telling him,3.0
11980,Ukraine,M,25-34,... if she goes out without telling him,5.2
11981,Ukraine,M,35-49,... if she goes out without telling him,4.4
11982,Ukraine,M,15-24,... if she neglects the children,6.4
11983,Ukraine,M,25-34,... if she neglects the children,11.9
11984,Ukraine,M,35-49,... if she neglects the children,8.8
11985,Ukraine,M,15-24,... if she refuses to have sex with him,1.3
11986,Ukraine,M,25-34,... if she refuses to have sex with him,2.2
11987,Ukraine,M,35-49,... if she refuses to have sex with him,2.0
12060,Yemen,F,15-24,... for at least one specific reason,47.4
12061,Yemen,F,25-34,... for at least one specific reason,48.3
12062,Yemen,F,35-49,... for at least one specific reason,51.8
12063,Yemen,F,15-24,... if she argues with him,18.6
12064,Yemen,F,25-34,... if she argues with him,19.9
12065,Yemen,F,35-49,... if she argues with him,22.3
12066,Yemen,F,15-24,... if she burns the food,9.1
12067,Yemen,F,25-34,... if she burns the food,10.1
12068,Yemen,F,35-49,... if she burns the food,10.1
12069,Yemen,F,15-24,... if she goes out without telling him,34.7
12070,Yemen,F,25-34,... if she goes out without telling him,35.0
12071,Yemen,F,35-49,... if she goes out without telling him,37.8
12072,Yemen,F,15-24,... if she neglects the children,29.1
12073,Yemen,F,25-34,... if she neglects the children,29.7
12074,Yemen,F,35-49,... if she neglects the children,32.0
12075,Yemen,F,15-24,... if she refuses to have sex with him,28.7
12076,Yemen,F,25-34,... if she refuses to have sex with him,33.8
12077,Yemen,F,35-49,... if she refuses to have sex with him,37.6
12150,Yemen,M,15-24,... for at least one specific reason,14.9
