,Country,Gender,Demographics Response,Question,Value
1851,Cambodia,F,Primary,... if she argues with him,27.7
1852,Cambodia,F,Secondary,... if she argues with him,18.4
1853,Cambodia,F,Higher,... if she goes out without telling him,7.6
1854,Cambodia,F,No education,... if she goes out without telling him,38.0
1855,Cambodia,F,Primary,... if she goes out without telling him,36.6
1856,Cambodia,F,Secondary,... if she goes out without telling him,24.9
1857,Cambodia,F,Higher,... if she neglects the children,15.5
1858,Cambodia,F,No education,... if she neglects the children,50.3
1859,Cambodia,F,Primary,... if she neglects the children,49.4
1860,Cambodia,F,Secondary,... if she neglects the children,37.4
1861,Cambodia,F,Higher,... if she refuses to have sex with him,0.8
1862,Cambodia,F,No education,... if she refuses to have sex with him,20.1
1863,Cambodia,F,Primary,... if she refuses to have sex with him,15.5
1864,Cambodia,F,Secondary,... if she refuses to have sex with him,8.0
1920,Cambodia,M,Higher,... for at least one specific reason,4.9
1921,Cambodia,M,No education,... for at least one specific reason,35.5
1922,Cambodia,M,Primary,... for at least one specific reason,32.2
1923,Cambodia,M,Secondary,... for at least one specific reason,22.6
1924,Cambodia,M,Higher,... if she argues with him,0.7
1925,Cambodia,M,No education,... if she argues with him,16.1
1926,Cambodia,M,Primary,... if she argues with him,14.6
1927,Cambodia,M,Secondary,... if she argues with him,9.1
1928,Cambodia,M,Higher,... if she goes out without telling him,1.3
1929,Cambodia,M,No education,... if she goes out without telling him,20.3
1930,Cambodia,M,Primary,... if she goes out without telling him,15.6
1931,Cambodia,M,Secondary,... if she goes out without telling him,10.4
1932,Cambodia,M,Higher,... if she neglects the children,3.1
1933,Cambodia,M,No education,... if she neglects the children,25.0
1934,Cambodia,M,Primary,... if she neglects the children,22.9
1935,Cambodia,M,Secondary,... if she neglects the children,17.6
1936,Cambodia,M,Higher,... if she refuses to have sex with him,0.7
1937,Cambodia,M,No education,... if she refuses to have sex with him,2.7
1938,Cambodia,M,Primary,... if she refuses to have sex with him,5.6
1939,Cambodia,M,Secondary,... if she refuses to have sex with him,3.0
1980,Cameroon,F,Higher,... if she burns the food,0.9
1982,Cameroon,F,Secondary,... if she burns the food,9.8
1992,Cameroon,F,Primary,... if she burns the food,15.9
1994,Cameroon,F,No education,... if she burns the food,20.9
1995,Cameroon,M,Higher,... if she burns the food,2.4
2001,Cameroon,M,Secondary,... if she burns the food,8.3
2004,Cameroon,M,No education,... if she burns the food,9.5
2008,Cameroon,M,Primary,... if she burns the food,11.8
2025,Cameroon,F,Higher,... for at least one specific reason,13.7
2026,Cameroon,F,No education,... for at least one specific reason,49.6
2027,Cameroon,F,Primary,... for at least one specific reason,51.6
2028,Cameroon,F,Secondary,... for at least one specific reason,45.1
2029,Cameroon,F,Higher,... if she argues with him,3.2
2030,Cameroon,F,No education,... if she argues with him,31.4
2031,Cameroon,F,Primary,... if she argues with him,24.4
2032,Cameroon,F,Secondary,... if she argues with him,14.9
2033,Cameroon,F,Higher,... if she goes out without telling him,2.8
2034,Cameroon,F,No education,... if she goes out without telling him,31.6
2035,Cameroon,F,Primary,... if she goes out without telling him,32.9
2036,Cameroon,F,Secondary,... if she goes out without telling him,21.9
2037,Cameroon,F,Higher,... if she neglects the children,11.4
2038,Cameroon,F,No education,... if she neglects the children,35.9
2039,Cameroon,F,Primary,... if she neglects the children,41.9
2040,Cameroon,F,Secondary,... if she neglects the children,37.9
2041,Cameroon,F,Higher,... if she refuses to have sex with him,1.3
2042,Cameroon,F,No education,... if she refuses to have sex with him,25.6
2043,Cameroon,F,Primary,... if she refuses to have sex with him,17.2
2044,Cameroon,F,Secondary,... if she refuses to have sex with him,7.5
2100,Cameroon,M,Higher,... for at least one specific reason,23.6
2101,Cameroon,M,No education,... for at least one specific reason,37.3
2102,Cameroon,M,Primary,... for at least one specific reason,43.7
2103,Cameroon,M,Secondary,... for at least one specific reason,38.6
2104,Cameroon,M,Higher,... if she argues with him,7.3
2105,Cameroon,M,No education,... if she argues with him,21.7
2106,Cameroon,M,Primary,... if she argues with him,23.1
2107,Cameroon,M,Secondary,... if she argues with him,15.5
2108,Cameroon,M,Higher,... if she goes out without telling him,8.7
2109,Cameroon,M,No education,... if she goes out without telling him,25.3
2110,Cameroon,M,Primary,... if she goes out without telling him,27.5
2111,Cameroon,M,Secondary,... if she goes out without telling him,19.0
2112,Cameroon,M,Higher,... if she neglects the children,17.5
2113,Cameroon,M,No education,... if she neglects the children,26.1
2114,Cameroon,M,Primary,... if she neglects the children,32.2
2115,Cameroon,M,Secondary,... if she neglects the children,29.3
2116,Cameroon,M,Higher,... if she refuses to have sex with him,1.7
2117,Cameroon,M,No education,... if she refuses to have sex with him,13.7
2118,Cameroon,M,Primary,... if she refuses to have sex with him,10.7
2119,Cameroon,M,Secondary,... if she refuses to have sex with him,5.9
2160,Chad,F,Higher,... if she burns the food,24.4
2163,Chad,F,No education,... if she burns the food,45.4
2172,Chad,F,Secondary,... if she burns the food,51.9
2173,Chad,F,Primary,... if she burns the food,56.2
2175,Chad,M,Higher,... if she burns the food,12.4
2179,Chad,M,No education,... if she burns the food,24.7
2183,Chad,M,Secondary,... if she burns the food,28.8
2188,Chad,M,Primary,... if she burns the food,31.9
2205,Chad,F,Higher,... for at least one specific reason,56.35000000000001
2206,Chad,F,No education,... for at least one specific reason,56.35000000000001
2207,Chad,F,Primary,... for at least one specific reason,56.35000000000001
2208,Chad,F,Secondary,... for at least one specific reason,56.35000000000001
2209,Chad,F,Higher,... if she argues with him,38.8
2210,Chad,F,No education,... if she argues with him,47.6
2211,Chad,F,Primary,... if she argues with him,55.1
2212,Chad,F,Secondary,... if she argues with him,51.8
2213,Chad,F,Higher,... if she goes out without telling him,37.1
2214,Chad,F,No education,... if she goes out without telling him,56.3
2215,Chad,F,Primary,... if she goes out without telling him,56.35000000000001
2216,Chad,F,Secondary,... if she goes out without telling him,56.35000000000001
2217,Chad,F,Higher,... if she neglects the children,43.1
2218,Chad,F,No education,... if she neglects the children,56.35000000000001
2219,Chad,F,Primary,... if she neglects the children,56.35000000000001
2220,Chad,F,Secondary,... if she neglects the children,56.35000000000001
2221,Chad,F,Higher,... if she refuses to have sex with him,21.8
2222,Chad,F,No education,... if she refuses to have sex with him,41.5
2223,Chad,F,Primary,... if she refuses to have sex with him,43.2
2224,Chad,F,Secondary,... if she refuses to have sex with him,33.6
2280,Chad,M,Higher,... for at least one specific reason,36.6
2281,Chad,M,No education,... for at least one specific reason,50.2
2282,Chad,M,Primary,... for at least one specific reason,53.0
2283,Chad,M,Secondary,... for at least one specific reason,50.6
2284,Chad,M,Higher,... if she argues with him,10.1
2285,Chad,M,No education,... if she argues with him,24.6
2286,Chad,M,Primary,... if she argues with him,22.8
2287,Chad,M,Secondary,... if she argues with him,20.8
2288,Chad,M,Higher,... if she goes out without telling him,17.7
2289,Chad,M,No education,... if she goes out without telling him,28.6
2290,Chad,M,Primary,... if she goes out without telling him,30.7
2291,Chad,M,Secondary,... if she goes out without telling him,26.9
2292,Chad,M,Higher,... if she neglects the children,27.6
2293,Chad,M,No education,... if she neglects the children,34.6
2294,Chad,M,Primary,... if she neglects the children,40.5
2295,Chad,M,Secondary,... if she neglects the children,37.9
2296,Chad,M,Higher,... if she refuses to have sex with him,9.3
2297,Chad,M,No education,... if she refuses to have sex with him,24.6
2298,Chad,M,Primary,... if she refuses to have sex with him,25.0
2299,Chad,M,Secondary,... if she refuses to have sex with him,23.5
2341,Colombia,F,Higher,... if she burns the food,0.8
2346,Colombia,F,Secondary,... if she burns the food,1.2
2352,Colombia,F,Primary,... if she burns the food,1.7
2353,Colombia,F,No education,... if she burns the food,1.8
2355,Colombia,M,Higher,... if she burns the food,0.7
2359,Colombia,M,Secondary,... if she burns the food,1.1
2367,Colombia,M,Primary,... if she burns the food,1.9
2369,Colombia,M,No education,... if she burns the food,2.8
2385,Colombia,F,Higher,... for at least one specific reason,1.6
2386,Colombia,F,No education,... for at least one specific reason,12.7
2387,Colombia,F,Primary,... for at least one specific reason,5.7
2388,Colombia,F,Secondary,... for at least one specific reason,3.1
2389,Colombia,F,Higher,... if she argues with him,0.9
2390,Colombia,F,No education,... if she argues with him,3.6
2391,Colombia,F,Primary,... if she argues with him,1.8
2392,Colombia,F,Secondary,... if she argues with him,1.3
2393,Colombia,F,Higher,... if she goes out without telling him,0.8
2394,Colombia,F,No education,... if she goes out without telling him,5.8
2395,Colombia,F,Primary,... if she goes out without telling him,1.8
2396,Colombia,F,Secondary,... if she goes out without telling him,1.3
2397,Colombia,F,Higher,... if she neglects the children,1.2
2398,Colombia,F,No education,... if she neglects the children,9.8
2399,Colombia,F,Primary,... if she neglects the children,4.4
2400,Colombia,F,Secondary,... if she neglects the children,2.5
2401,Colombia,F,Higher,... if she refuses to have sex with him,0.9
2402,Colombia,F,No education,... if she refuses to have sex with him,2.9
2403,Colombia,F,Primary,... if she refuses to have sex with him,1.4
2404,Colombia,F,Secondary,... if she refuses to have sex with him,1.1
2460,Colombia,M,Higher,... for at least one specific reason,1.7
2461,Colombia,M,No education,... for at least one specific reason,13.2
2462,Colombia,M,Primary,... for at least one specific reason,7.5
2463,Colombia,M,Secondary,... for at least one specific reason,4.1
2464,Colombia,M,Higher,... if she argues with him,0.7
2465,Colombia,M,No education,... if she argues with him,2.3
2466,Colombia,M,Primary,... if she argues with him,2.3
2467,Colombia,M,Secondary,... if she argues with him,1.5
2468,Colombia,M,Higher,... if she goes out without telling him,0.8
2469,Colombia,M,No education,... if she goes out without telling him,3.2
2470,Colombia,M,Primary,... if she goes out without telling him,3.0
2471,Colombia,M,Secondary,... if she goes out without telling him,1.2
2472,Colombia,M,Higher,... if she neglects the children,1.2
2473,Colombia,M,No education,... if she neglects the children,9.4
2474,Colombia,M,Primary,... if she neglects the children,5.4
2475,Colombia,M,Secondary,... if she neglects the children,2.9
2476,Colombia,M,Higher,... if she refuses to have sex with him,0.7
2477,Colombia,M,No education,... if she refuses to have sex with him,4.2
2478,Colombia,M,Primary,... if she refuses to have sex with him,2.1
2479,Colombia,M,Secondary,... if she refuses to have sex with him,1.3
2520,Comoros,F,Higher,... if she burns the food,6.7
2526,Comoros,F,Secondary,... if she burns the food,11.6
2529,Comoros,F,Primary,... if she burns the food,13.7
2532,Comoros,F,No education,... if she burns the food,15.3
2535,Comoros,M,Higher,... if she burns the food,0.8
2540,Comoros,M,Secondary,... if she burns the food,2.5
2545,Comoros,M,Primary,... if she burns the food,3.8
2548,Comoros,M,No education,... if she burns the food,4.9
2565,Comoros,F,Higher,... for at least one specific reason,23.7
2566,Comoros,F,No education,... for at least one specific reason,39.7
2567,Comoros,F,Primary,... for at least one specific reason,41.8
2568,Comoros,F,Secondary,... for at least one specific reason,40.7
2569,Comoros,F,Higher,... if she argues with him,6.9
2570,Comoros,F,No education,... if she argues with him,18.1
2571,Comoros,F,Primary,... if she argues with him,15.3
2572,Comoros,F,Secondary,... if she argues with him,16.1
2573,Comoros,F,Higher,... if she goes out without telling him,16.1
2574,Comoros,F,No education,... if she goes out without telling him,29.1
2575,Comoros,F,Primary,... if she goes out without telling him,32.5
2576,Comoros,F,Secondary,... if she goes out without telling him,28.7
2577,Comoros,F,Higher,... if she neglects the children,17.6
2578,Comoros,F,No education,... if she neglects the children,29.6
2579,Comoros,F,Primary,... if she neglects the children,33.1
2580,Comoros,F,Secondary,... if she neglects the children,31.2
2581,Comoros,F,Higher,... if she refuses to have sex with him,12.9
2582,Comoros,F,No education,... if she refuses to have sex with him,22.7
2583,Comoros,F,Primary,... if she refuses to have sex with him,22.7
2584,Comoros,F,Secondary,... if she refuses to have sex with him,18.3
2640,Comoros,M,Higher,... for at least one specific reason,6.8
2641,Comoros,M,No education,... for at least one specific reason,18.7
2642,Comoros,M,Primary,... for at least one specific reason,18.1
2643,Comoros,M,Secondary,... for at least one specific reason,19.1
