,Country,Gender,Demographics Response,Question,Value
8954,Niger,M,Unemployed,... for at least one specific reason,30.8
8955,Niger,M,Employed for cash,... if she argues with him,16.6
8956,Niger,M,Employed for kind,... if she argues with him,22.7
8957,Niger,M,Unemployed,... if she argues with him,24.7
8958,Niger,M,Employed for cash,... if she burns the food,6.8
8959,Niger,M,Employed for kind,... if she burns the food,12.3
8960,Niger,M,Unemployed,... if she burns the food,8.2
8961,Niger,M,Employed for cash,... if she goes out without telling him,12.8
8962,Niger,M,Employed for kind,... if she goes out without telling him,19.3
8963,Niger,M,Unemployed,... if she goes out without telling him,17.6
8964,Niger,M,Employed for cash,... if she neglects the children,13.0
8965,Niger,M,Employed for kind,... if she neglects the children,17.5
8966,Niger,M,Unemployed,... if she neglects the children,21.5
8967,Niger,M,Employed for cash,... if she refuses to have sex with him,11.5
8968,Niger,M,Employed for kind,... if she refuses to have sex with him,16.6
8969,Niger,M,Unemployed,... if she refuses to have sex with him,14.6
9042,Nigeria,F,Employed for cash,... for at least one specific reason,33.6
9043,Nigeria,F,Employed for kind,... for at least one specific reason,50.2
9044,Nigeria,F,Unemployed,... for at least one specific reason,34.2
9045,Nigeria,F,Employed for cash,... if she argues with him,20.8
9046,Nigeria,F,Employed for kind,... if she argues with him,33.8
9047,Nigeria,F,Unemployed,... if she argues with him,20.2
9048,Nigeria,F,Employed for cash,... if she burns the food,13.7
9049,Nigeria,F,Employed for kind,... if she burns the food,20.8
9050,Nigeria,F,Unemployed,... if she burns the food,13.9
9051,Nigeria,F,Employed for cash,... if she goes out without telling him,24.2
9052,Nigeria,F,Employed for kind,... if she goes out without telling him,35.5
9053,Nigeria,F,Unemployed,... if she goes out without telling him,25.4
9054,Nigeria,F,Employed for cash,... if she neglects the children,24.2
9055,Nigeria,F,Employed for kind,... if she neglects the children,37.0
9056,Nigeria,F,Unemployed,... if she neglects the children,23.3
9057,Nigeria,F,Employed for cash,... if she refuses to have sex with him,18.2
9058,Nigeria,F,Employed for kind,... if she refuses to have sex with him,24.3
9059,Nigeria,F,Unemployed,... if she refuses to have sex with him,18.9
9132,Nigeria,M,Employed for cash,... for at least one specific reason,24.3
9133,Nigeria,M,Employed for kind,... for at least one specific reason,36.8
9134,Nigeria,M,Unemployed,... for at least one specific reason,20.9
9135,Nigeria,M,Employed for cash,... if she argues with him,13.0
9136,Nigeria,M,Employed for kind,... if she argues with him,19.7
9137,Nigeria,M,Unemployed,... if she argues with him,10.7
9138,Nigeria,M,Employed for cash,... if she burns the food,7.5
9139,Nigeria,M,Employed for kind,... if she burns the food,15.5
9140,Nigeria,M,Unemployed,... if she burns the food,5.8
9141,Nigeria,M,Employed for cash,... if she goes out without telling him,13.3
9142,Nigeria,M,Employed for kind,... if she goes out without telling him,22.0
9143,Nigeria,M,Unemployed,... if she goes out without telling him,9.8
9144,Nigeria,M,Employed for cash,... if she neglects the children,13.7
9145,Nigeria,M,Employed for kind,... if she neglects the children,20.6
9146,Nigeria,M,Unemployed,... if she neglects the children,11.5
9147,Nigeria,M,Employed for cash,... if she refuses to have sex with him,11.1
9148,Nigeria,M,Employed for kind,... if she refuses to have sex with him,20.9
9149,Nigeria,M,Unemployed,... if she refuses to have sex with him,7.0
9222,Pakistan,F,Employed for cash,... for at least one specific reason,45.4
9223,Pakistan,F,Employed for kind,... for at least one specific reason,56.35000000000001
9224,Pakistan,F,Unemployed,... for at least one specific reason,39.4
9225,Pakistan,F,Employed for cash,... if she argues with him,34.1
9226,Pakistan,F,Employed for kind,... if she argues with him,51.0
9227,Pakistan,F,Unemployed,... if she argues with him,30.3
9228,Pakistan,F,Employed for cash,... if she burns the food,22.8
9229,Pakistan,F,Employed for kind,... if she burns the food,29.9
9230,Pakistan,F,Unemployed,... if she burns the food,17.0
9231,Pakistan,F,Employed for cash,... if she goes out without telling him,33.3
9232,Pakistan,F,Employed for kind,... if she goes out without telling him,45.3
9233,Pakistan,F,Unemployed,... if she goes out without telling him,30.6
9234,Pakistan,F,Employed for cash,... if she neglects the children,32.9
9235,Pakistan,F,Employed for kind,... if she neglects the children,43.5
9236,Pakistan,F,Unemployed,... if she neglects the children,26.1
9237,Pakistan,F,Employed for cash,... if she refuses to have sex with him,30.6
9238,Pakistan,F,Employed for kind,... if she refuses to have sex with him,45.0
9239,Pakistan,F,Unemployed,... if she refuses to have sex with him,26.0
9312,Pakistan,M,Employed for cash,... for at least one specific reason,37.8
9313,Pakistan,M,Employed for kind,... for at least one specific reason,41.6
9314,Pakistan,M,Unemployed,... for at least one specific reason,22.0
9315,Pakistan,M,Employed for cash,... if she argues with him,20.3
9316,Pakistan,M,Employed for kind,... if she argues with him,34.2
9317,Pakistan,M,Unemployed,... if she argues with him,11.0
9318,Pakistan,M,Employed for cash,... if she burns the food,4.2
9319,Pakistan,M,Employed for kind,... if she burns the food,2.4
9320,Pakistan,M,Unemployed,... if she burns the food,0.1
9321,Pakistan,M,Employed for cash,... if she goes out without telling him,27.9
9322,Pakistan,M,Employed for kind,... if she goes out without telling him,31.3
9323,Pakistan,M,Unemployed,... if she goes out without telling him,15.2
9324,Pakistan,M,Employed for cash,... if she neglects the children,18.8
9325,Pakistan,M,Employed for kind,... if she neglects the children,22.7
9326,Pakistan,M,Unemployed,... if she neglects the children,15.6
9327,Pakistan,M,Employed for cash,... if she refuses to have sex with him,9.5
9328,Pakistan,M,Employed for kind,... if she refuses to have sex with him,15.2
9329,Pakistan,M,Unemployed,... if she refuses to have sex with him,4.0
9402,Peru,F,Employed for cash,... for at least one specific reason,3.2
9403,Peru,F,Employed for kind,... for at least one specific reason,6.9
9404,Peru,F,Unemployed,... for at least one specific reason,2.8
9405,Peru,F,Employed for cash,... if she argues with him,0.7
9406,Peru,F,Employed for kind,... if she argues with him,2.1
9407,Peru,F,Unemployed,... if she argues with him,0.6
9408,Peru,F,Employed for cash,... if she burns the food,0.9
9409,Peru,F,Employed for kind,... if she burns the food,2.2
9410,Peru,F,Unemployed,... if she burns the food,0.9
9411,Peru,F,Employed for cash,... if she goes out without telling him,1.0
9412,Peru,F,Employed for kind,... if she goes out without telling him,2.1
9413,Peru,F,Unemployed,... if she goes out without telling him,0.9
9414,Peru,F,Employed for cash,... if she neglects the children,2.1
9415,Peru,F,Employed for kind,... if she neglects the children,4.4
9416,Peru,F,Unemployed,... if she neglects the children,1.7
9417,Peru,F,Employed for cash,... if she refuses to have sex with him,0.6
9418,Peru,F,Employed for kind,... if she refuses to have sex with him,1.1
9419,Peru,F,Unemployed,... if she refuses to have sex with him,0.6
9492,Peru,M,Employed for cash,... for at least one specific reason,14.9
9493,Peru,M,Employed for kind,... for at least one specific reason,14.9
9494,Peru,M,Unemployed,... for at least one specific reason,14.9
9495,Peru,M,Employed for cash,... if she argues with him,14.9
9496,Peru,M,Employed for kind,... if she argues with him,14.9
9497,Peru,M,Unemployed,... if she argues with him,14.9
9498,Peru,M,Employed for cash,... if she burns the food,14.9
9499,Peru,M,Employed for kind,... if she burns the food,14.9
9500,Peru,M,Unemployed,... if she burns the food,14.9
9501,Peru,M,Employed for cash,... if she goes out without telling him,14.9
9502,Peru,M,Employed for kind,... if she goes out without telling him,14.9
9503,Peru,M,Unemployed,... if she goes out without telling him,14.9
9504,Peru,M,Employed for cash,... if she neglects the children,14.9
9505,Peru,M,Employed for kind,... if she neglects the children,14.9
9506,Peru,M,Unemployed,... if she neglects the children,14.9
9507,Peru,M,Employed for cash,... if she refuses to have sex with him,14.9
9508,Peru,M,Employed for kind,... if she refuses to have sex with him,14.9
9509,Peru,M,Unemployed,... if she refuses to have sex with him,14.9
9582,Philippines,F,Employed for cash,... for at least one specific reason,9.4
9583,Philippines,F,Employed for kind,... for at least one specific reason,15.0
9584,Philippines,F,Unemployed,... for at least one specific reason,11.4
9585,Philippines,F,Employed for cash,... if she argues with him,2.0
9586,Philippines,F,Employed for kind,... if she argues with him,2.9
9587,Philippines,F,Unemployed,... if she argues with him,2.2
9588,Philippines,F,Employed for cash,... if she burns the food,1.1
9589,Philippines,F,Employed for kind,... if she burns the food,1.8
9590,Philippines,F,Unemployed,... if she burns the food,1.5
9591,Philippines,F,Employed for cash,... if she goes out without telling him,2.5
9592,Philippines,F,Employed for kind,... if she goes out without telling him,5.3
9593,Philippines,F,Unemployed,... if she goes out without telling him,3.8
9594,Philippines,F,Employed for cash,... if she neglects the children,7.1
9595,Philippines,F,Employed for kind,... if she neglects the children,11.4
9596,Philippines,F,Unemployed,... if she neglects the children,9.4
9597,Philippines,F,Employed for cash,... if she refuses to have sex with him,1.0
9598,Philippines,F,Employed for kind,... if she refuses to have sex with him,1.6
9599,Philippines,F,Unemployed,... if she refuses to have sex with him,1.6
9672,Philippines,M,Employed for cash,... for at least one specific reason,14.9
9673,Philippines,M,Employed for kind,... for at least one specific reason,14.9
9674,Philippines,M,Unemployed,... for at least one specific reason,14.9
9675,Philippines,M,Employed for cash,... if she argues with him,14.9
9676,Philippines,M,Employed for kind,... if she argues with him,14.9
9677,Philippines,M,Unemployed,... if she argues with him,14.9
9678,Philippines,M,Employed for cash,... if she burns the food,14.9
9679,Philippines,M,Employed for kind,... if she burns the food,14.9
9680,Philippines,M,Unemployed,... if she burns the food,14.9
9681,Philippines,M,Employed for cash,... if she goes out without telling him,14.9
9682,Philippines,M,Employed for kind,... if she goes out without telling him,14.9
9683,Philippines,M,Unemployed,... if she goes out without telling him,14.9
9684,Philippines,M,Employed for cash,... if she neglects the children,14.9
9685,Philippines,M,Employed for kind,... if she neglects the children,14.9
9686,Philippines,M,Unemployed,... if she neglects the children,14.9
9687,Philippines,M,Employed for cash,... if she refuses to have sex with him,14.9
9688,Philippines,M,Employed for kind,... if she refuses to have sex with him,14.9
9689,Philippines,M,Unemployed,... if she refuses to have sex with him,14.9
9762,Rwanda,F,Employed for cash,... for at least one specific reason,40.4
9763,Rwanda,F,Employed for kind,... for at least one specific reason,46.1
9764,Rwanda,F,Unemployed,... for at least one specific reason,35.6
9765,Rwanda,F,Employed for cash,... if she argues with him,19.8
9766,Rwanda,F,Employed for kind,... if she argues with him,23.3
9767,Rwanda,F,Unemployed,... if she argues with him,16.9
9768,Rwanda,F,Employed for cash,... if she burns the food,8.5
9769,Rwanda,F,Employed for kind,... if she burns the food,10.7
9770,Rwanda,F,Unemployed,... if she burns the food,6.6
9771,Rwanda,F,Employed for cash,... if she goes out without telling him,21.6
9772,Rwanda,F,Employed for kind,... if she goes out without telling him,26.0
9773,Rwanda,F,Unemployed,... if she goes out without telling him,17.4
9774,Rwanda,F,Employed for cash,... if she neglects the children,27.7
9775,Rwanda,F,Employed for kind,... if she neglects the children,35.0
9776,Rwanda,F,Unemployed,... if she neglects the children,24.8
9777,Rwanda,F,Employed for cash,... if she refuses to have sex with him,24.6
9778,Rwanda,F,Employed for kind,... if she refuses to have sex with him,26.1
9779,Rwanda,F,Unemployed,... if she refuses to have sex with him,20.1
9852,Rwanda,M,Employed for cash,... for at least one specific reason,17.2
9853,Rwanda,M,Employed for kind,... for at least one specific reason,19.1
9854,Rwanda,M,Unemployed,... for at least one specific reason,20.1
9855,Rwanda,M,Employed for cash,... if she argues with him,5.3
9856,Rwanda,M,Employed for kind,... if she argues with him,5.3
9857,Rwanda,M,Unemployed,... if she argues with him,6.3
9858,Rwanda,M,Employed for cash,... if she burns the food,1.6
9859,Rwanda,M,Employed for kind,... if she burns the food,1.8
9860,Rwanda,M,Unemployed,... if she burns the food,2.1
9861,Rwanda,M,Employed for cash,... if she goes out without telling him,6.8
9862,Rwanda,M,Employed for kind,... if she goes out without telling him,7.1
9863,Rwanda,M,Unemployed,... if she goes out without telling him,7.6
9864,Rwanda,M,Employed for cash,... if she neglects the children,11.8
9865,Rwanda,M,Employed for kind,... if she neglects the children,12.8
9866,Rwanda,M,Unemployed,... if she neglects the children,13.7
9867,Rwanda,M,Employed for cash,... if she refuses to have sex with him,6.4
9868,Rwanda,M,Employed for kind,... if she refuses to have sex with him,6.1
9869,Rwanda,M,Unemployed,... if she refuses to have sex with him,8.8
9942,Sao Tome and Principe,F,Employed for cash,... for at least one specific reason,19.3
9943,Sao Tome and Principe,F,Employed for kind,... for at least one specific reason,35.8
9944,Sao Tome and Principe,F,Unemployed,... for at least one specific reason,18.7
9945,Sao Tome and Principe,F,Employed for cash,... if she argues with him,7.1
9946,Sao Tome and Principe,F,Employed for kind,... if she argues with him,12.7
9947,Sao Tome and Principe,F,Unemployed,... if she argues with him,6.5
9948,Sao Tome and Principe,F,Employed for cash,... if she burns the food,5.5
9949,Sao Tome and Principe,F,Employed for kind,... if she burns the food,10.9
9950,Sao Tome and Principe,F,Unemployed,... if she burns the food,7.3
9951,Sao Tome and Principe,F,Employed for cash,... if she goes out without telling him,10.6
9952,Sao Tome and Principe,F,Employed for kind,... if she goes out without telling him,11.5
9953,Sao Tome and Principe,F,Unemployed,... if she goes out without telling him,9.8
9954,Sao Tome and Principe,F,Employed for cash,... if she neglects the children,11.7
9955,Sao Tome and Principe,F,Employed for kind,... if she neglects the children,19.1
9956,Sao Tome and Principe,F,Unemployed,... if she neglects the children,11.3
9957,Sao Tome and Principe,F,Employed for cash,... if she refuses to have sex with him,5.2
9958,Sao Tome and Principe,F,Employed for kind,... if she refuses to have sex with him,10.4
9959,Sao Tome and Principe,F,Unemployed,... if she refuses to have sex with him,5.9
10032,Sao Tome and Principe,M,Employed for cash,... for at least one specific reason,21.8
10033,Sao Tome and Principe,M,Employed for kind,... for at least one specific reason,25.0
10034,Sao Tome and Principe,M,Unemployed,... for at least one specific reason,19.9
10035,Sao Tome and Principe,M,Employed for cash,... if she argues with him,10.0
10036,Sao Tome and Principe,M,Employed for kind,... if she argues with him,15.0
10037,Sao Tome and Principe,M,Unemployed,... if she argues with him,8.2
10038,Sao Tome and Principe,M,Employed for cash,... if she burns the food,6.4
10039,Sao Tome and Principe,M,Employed for kind,... if she burns the food,3.0
10040,Sao Tome and Principe,M,Unemployed,... if she burns the food,8.7
10041,Sao Tome and Principe,M,Employed for cash,... if she goes out without telling him,12.5
10042,Sao Tome and Principe,M,Employed for kind,... if she goes out without telling him,11.8
10043,Sao Tome and Principe,M,Unemployed,... if she goes out without telling him,7.6
10044,Sao Tome and Principe,M,Employed for cash,... if she neglects the children,14.2
10045,Sao Tome and Principe,M,Employed for kind,... if she neglects the children,15.4
10046,Sao Tome and Principe,M,Unemployed,... if she neglects the children,12.6
10047,Sao Tome and Principe,M,Employed for cash,... if she refuses to have sex with him,5.7
10048,Sao Tome and Principe,M,Employed for kind,... if she refuses to have sex with him,3.5
10049,Sao Tome and Principe,M,Unemployed,... if she refuses to have sex with him,4.9
10122,Senegal,F,Employed for cash,... for at least one specific reason,42.7
10123,Senegal,F,Employed for kind,... for at least one specific reason,55.8
10124,Senegal,F,Unemployed,... for at least one specific reason,45.7
10125,Senegal,F,Employed for cash,... if she argues with him,32.4
10126,Senegal,F,Employed for kind,... if she argues with him,46.2
10127,Senegal,F,Unemployed,... if she argues with him,35.1
10128,Senegal,F,Employed for cash,... if she burns the food,20.3
10129,Senegal,F,Employed for kind,... if she burns the food,28.6
10130,Senegal,F,Unemployed,... if she burns the food,21.9
10131,Senegal,F,Employed for cash,... if she goes out without telling him,30.9
10132,Senegal,F,Employed for kind,... if she goes out without telling him,44.0
10133,Senegal,F,Unemployed,... if she goes out without telling him,32.1
10134,Senegal,F,Employed for cash,... if she neglects the children,32.8
10135,Senegal,F,Employed for kind,... if she neglects the children,44.7
10136,Senegal,F,Unemployed,... if she neglects the children,35.0
10137,Senegal,F,Employed for cash,... if she refuses to have sex with him,33.4
10138,Senegal,F,Employed for kind,... if she refuses to have sex with him,44.6
10139,Senegal,F,Unemployed,... if she refuses to have sex with him,33.9
10212,Senegal,M,Employed for cash,... for at least one specific reason,22.2
10213,Senegal,M,Employed for kind,... for at least one specific reason,41.1
10214,Senegal,M,Unemployed,... for at least one specific reason,22.2
10215,Senegal,M,Employed for cash,... if she argues with him,14.6
10216,Senegal,M,Employed for kind,... if she argues with him,28.6
10217,Senegal,M,Unemployed,... if she argues with him,14.2
10218,Senegal,M,Employed for cash,... if she burns the food,4.5
10219,Senegal,M,Employed for kind,... if she burns the food,10.9
10220,Senegal,M,Unemployed,... if she burns the food,4.1
10221,Senegal,M,Employed for cash,... if she goes out without telling him,10.1
10222,Senegal,M,Employed for kind,... if she goes out without telling him,23.2
10223,Senegal,M,Unemployed,... if she goes out without telling him,10.9
10224,Senegal,M,Employed for cash,... if she neglects the children,13.1
10225,Senegal,M,Employed for kind,... if she neglects the children,25.7
10226,Senegal,M,Unemployed,... if she neglects the children,13.6
10227,Senegal,M,Employed for cash,... if she refuses to have sex with him,8.7
10228,Senegal,M,Employed for kind,... if she refuses to have sex with him,19.0
10229,Senegal,M,Unemployed,... if she refuses to have sex with him,6.0
10302,Sierra Leone,F,Employed for cash,... for at least one specific reason,56.35000000000001
10303,Sierra Leone,F,Employed for kind,... for at least one specific reason,56.35000000000001
10304,Sierra Leone,F,Unemployed,... for at least one specific reason,51.3
10305,Sierra Leone,F,Employed for cash,... if she argues with him,47.5
10306,Sierra Leone,F,Employed for kind,... if she argues with him,54.3
10307,Sierra Leone,F,Unemployed,... if she argues with him,36.3
10308,Sierra Leone,F,Employed for cash,... if she burns the food,17.0
10309,Sierra Leone,F,Employed for kind,... if she burns the food,23.3
10310,Sierra Leone,F,Unemployed,... if she burns the food,11.5
10311,Sierra Leone,F,Employed for cash,... if she goes out without telling him,49.4
10312,Sierra Leone,F,Employed for kind,... if she goes out without telling him,56.35000000000001
10313,Sierra Leone,F,Unemployed,... if she goes out without telling him,42.3
10314,Sierra Leone,F,Employed for cash,... if she neglects the children,51.4
10315,Sierra Leone,F,Employed for kind,... if she neglects the children,56.35000000000001
10316,Sierra Leone,F,Unemployed,... if she neglects the children,41.7
10317,Sierra Leone,F,Employed for cash,... if she refuses to have sex with him,26.2
10318,Sierra Leone,F,Employed for kind,... if she refuses to have sex with him,30.2
10319,Sierra Leone,F,Unemployed,... if she refuses to have sex with him,17.9
10392,Sierra Leone,M,Employed for cash,... for at least one specific reason,34.7
10393,Sierra Leone,M,Employed for kind,... for at least one specific reason,37.5
10394,Sierra Leone,M,Unemployed,... for at least one specific reason,27.2
10395,Sierra Leone,M,Employed for cash,... if she argues with him,24.6
10396,Sierra Leone,M,Employed for kind,... if she argues with him,27.3
10397,Sierra Leone,M,Unemployed,... if she argues with him,18.4
10398,Sierra Leone,M,Employed for cash,... if she burns the food,5.6
10399,Sierra Leone,M,Employed for kind,... if she burns the food,3.6
10400,Sierra Leone,M,Unemployed,... if she burns the food,5.0
10401,Sierra Leone,M,Employed for cash,... if she goes out without telling him,21.3
10402,Sierra Leone,M,Employed for kind,... if she goes out without telling him,20.7
10403,Sierra Leone,M,Unemployed,... if she goes out without telling him,14.3
10404,Sierra Leone,M,Employed for cash,... if she neglects the children,25.3
10405,Sierra Leone,M,Employed for kind,... if she neglects the children,21.8
10406,Sierra Leone,M,Unemployed,... if she neglects the children,15.9
10407,Sierra Leone,M,Employed for cash,... if she refuses to have sex with him,10.3
10408,Sierra Leone,M,Employed for kind,... if she refuses to have sex with him,10.1
10409,Sierra Leone,M,Unemployed,... if she refuses to have sex with him,7.0
10482,South Africa,F,Employed for cash,... for at least one specific reason,5.0
10483,South Africa,F,Employed for kind,... for at least one specific reason,8.8
10484,South Africa,F,Unemployed,... for at least one specific reason,5.8
10485,South Africa,F,Employed for cash,... if she argues with him,1.9
10486,South Africa,F,Employed for kind,... if she argues with him,2.1
10487,South Africa,F,Unemployed,... if she argues with him,2.4
10488,South Africa,F,Employed for cash,... if she burns the food,0.6
10489,South Africa,F,Employed for kind,... if she burns the food,1.1
10490,South Africa,F,Unemployed,... if she burns the food,1.2
10491,South Africa,F,Employed for cash,... if she goes out without telling him,2.1
10492,South Africa,F,Employed for kind,... if she goes out without telling him,2.7
10493,South Africa,F,Unemployed,... if she goes out without telling him,2.1
10494,South Africa,F,Employed for cash,... if she neglects the children,3.1
10495,South Africa,F,Employed for kind,... if she neglects the children,8.6
10496,South Africa,F,Unemployed,... if she neglects the children,4.2
10497,South Africa,F,Employed for cash,... if she refuses to have sex with him,0.8
10498,South Africa,F,Employed for kind,... if she refuses to have sex with him,0.7
10499,South Africa,F,Unemployed,... if she refuses to have sex with him,1.1
10572,South Africa,M,Employed for cash,... for at least one specific reason,7.2
10573,South Africa,M,Employed for kind,... for at least one specific reason,14.9
10574,South Africa,M,Unemployed,... for at least one specific reason,11.4
10575,South Africa,M,Employed for cash,... if she argues with him,2.4
10576,South Africa,M,Employed for kind,... if she argues with him,14.9
10577,South Africa,M,Unemployed,... if she argues with him,5.1
10578,South Africa,M,Employed for cash,... if she burns the food,1.7
10579,South Africa,M,Employed for kind,... if she burns the food,14.9
10580,South Africa,M,Unemployed,... if she burns the food,1.7
10581,South Africa,M,Employed for cash,... if she goes out without telling him,3.1
10582,South Africa,M,Employed for kind,... if she goes out without telling him,14.9
10583,South Africa,M,Unemployed,... if she goes out without telling him,4.4
10584,South Africa,M,Employed for cash,... if she neglects the children,4.3
10585,South Africa,M,Employed for kind,... if she neglects the children,14.9
10586,South Africa,M,Unemployed,... if she neglects the children,7.9
10587,South Africa,M,Employed for cash,... if she refuses to have sex with him,1.6
10588,South Africa,M,Employed for kind,... if she refuses to have sex with him,14.9
10589,South Africa,M,Unemployed,... if she refuses to have sex with him,1.6
10662,Tajikistan,F,Employed for cash,... for at least one specific reason,56.35000000000001
10663,Tajikistan,F,Employed for kind,... for at least one specific reason,56.35000000000001
10664,Tajikistan,F,Unemployed,... for at least one specific reason,56.35000000000001
10665,Tajikistan,F,Employed for cash,... if she argues with him,46.9
10666,Tajikistan,F,Employed for kind,... if she argues with him,51.3
10667,Tajikistan,F,Unemployed,... if she argues with him,53.9
10668,Tajikistan,F,Employed for cash,... if she burns the food,24.9
10669,Tajikistan,F,Employed for kind,... if she burns the food,25.1
10670,Tajikistan,F,Unemployed,... if she burns the food,31.2
10671,Tajikistan,F,Employed for cash,... if she goes out without telling him,45.7
10672,Tajikistan,F,Employed for kind,... if she goes out without telling him,51.2
10673,Tajikistan,F,Unemployed,... if she goes out without telling him,52.9
10674,Tajikistan,F,Employed for cash,... if she neglects the children,44.1
10675,Tajikistan,F,Employed for kind,... if she neglects the children,51.5
10676,Tajikistan,F,Unemployed,... if she neglects the children,51.5
10677,Tajikistan,F,Employed for cash,... if she refuses to have sex with him,22.3
10678,Tajikistan,F,Employed for kind,... if she refuses to have sex with him,23.7
10679,Tajikistan,F,Unemployed,... if she refuses to have sex with him,28.1
10752,Tajikistan,M,Employed for cash,... for at least one specific reason,14.9
10753,Tajikistan,M,Employed for kind,... for at least one specific reason,14.9
10754,Tajikistan,M,Unemployed,... for at least one specific reason,14.9
10755,Tajikistan,M,Employed for cash,... if she argues with him,14.9
10756,Tajikistan,M,Employed for kind,... if she argues with him,14.9
10757,Tajikistan,M,Unemployed,... if she argues with him,14.9
10758,Tajikistan,M,Employed for cash,... if she burns the food,14.9
10759,Tajikistan,M,Employed for kind,... if she burns the food,14.9
10760,Tajikistan,M,Unemployed,... if she burns the food,14.9
10761,Tajikistan,M,Employed for cash,... if she goes out without telling him,14.9
10762,Tajikistan,M,Employed for kind,... if she goes out without telling him,14.9
10763,Tajikistan,M,Unemployed,... if she goes out without telling him,14.9
10764,Tajikistan,M,Employed for cash,... if she neglects the children,14.9
10765,Tajikistan,M,Employed for kind,... if she neglects the children,14.9
10766,Tajikistan,M,Unemployed,... if she neglects the children,14.9
10767,Tajikistan,M,Employed for cash,... if she refuses to have sex with him,14.9
10768,Tajikistan,M,Employed for kind,... if she refuses to have sex with him,14.9
10769,Tajikistan,M,Unemployed,... if she refuses to have sex with him,14.9
10842,Tanzania,F,Employed for cash,... for at least one specific reason,53.3
10843,Tanzania,F,Employed for kind,... for at least one specific reason,56.35000000000001
10844,Tanzania,F,Unemployed,... for at least one specific reason,54.0
10845,Tanzania,F,Employed for cash,... if she argues with him,37.2
10846,Tanzania,F,Employed for kind,... if she argues with him,51.9
10847,Tanzania,F,Unemployed,... if she argues with him,38.3
10848,Tanzania,F,Employed for cash,... if she burns the food,16.9
10849,Tanzania,F,Employed for kind,... if she burns the food,27.9
10850,Tanzania,F,Unemployed,... if she burns the food,16.4
10851,Tanzania,F,Employed for cash,... if she goes out without telling him,36.2
10852,Tanzania,F,Employed for kind,... if she goes out without telling him,50.9
10853,Tanzania,F,Unemployed,... if she goes out without telling him,37.1
10854,Tanzania,F,Employed for cash,... if she neglects the children,44.4
10855,Tanzania,F,Employed for kind,... if she neglects the children,56.0
10856,Tanzania,F,Unemployed,... if she neglects the children,44.1
10857,Tanzania,F,Employed for cash,... if she refuses to have sex with him,26.6
10858,Tanzania,F,Employed for kind,... if she refuses to have sex with him,40.3
10859,Tanzania,F,Unemployed,... if she refuses to have sex with him,25.2
10932,Tanzania,M,Employed for cash,... for at least one specific reason,37.6
10933,Tanzania,M,Employed for kind,... for at least one specific reason,51.0
10934,Tanzania,M,Unemployed,... for at least one specific reason,40.7
10935,Tanzania,M,Employed for cash,... if she argues with him,24.2
10936,Tanzania,M,Employed for kind,... if she argues with him,27.0
10937,Tanzania,M,Unemployed,... if she argues with him,22.7
10938,Tanzania,M,Employed for cash,... if she burns the food,6.1
10939,Tanzania,M,Employed for kind,... if she burns the food,9.0
10940,Tanzania,M,Unemployed,... if she burns the food,5.6
10941,Tanzania,M,Employed for cash,... if she goes out without telling him,21.4
10942,Tanzania,M,Employed for kind,... if she goes out without telling him,32.2
10943,Tanzania,M,Unemployed,... if she goes out without telling him,20.8
10944,Tanzania,M,Employed for cash,... if she neglects the children,29.3
10945,Tanzania,M,Employed for kind,... if she neglects the children,38.6
10946,Tanzania,M,Unemployed,... if she neglects the children,31.9
10947,Tanzania,M,Employed for cash,... if she refuses to have sex with him,13.5
10948,Tanzania,M,Employed for kind,... if she refuses to have sex with him,18.8
10949,Tanzania,M,Unemployed,... if she refuses to have sex with him,9.5
11022,Timor-Leste,F,Employed for cash,... for at least one specific reason,56.35000000000001
11023,Timor-Leste,F,Employed for kind,... for at least one specific reason,56.35000000000001
11024,Timor-Leste,F,Unemployed,... for at least one specific reason,56.35000000000001
11025,Timor-Leste,F,Employed for cash,... if she argues with him,56.35000000000001
11026,Timor-Leste,F,Employed for kind,... if she argues with him,56.35000000000001
11027,Timor-Leste,F,Unemployed,... if she argues with him,56.35000000000001
11028,Timor-Leste,F,Employed for cash,... if she burns the food,30.3
11029,Timor-Leste,F,Employed for kind,... if she burns the food,40.0
11030,Timor-Leste,F,Unemployed,... if she burns the food,30.0
11031,Timor-Leste,F,Employed for cash,... if she goes out without telling him,56.35000000000001
11032,Timor-Leste,F,Employed for kind,... if she goes out without telling him,56.35000000000001
11033,Timor-Leste,F,Unemployed,... if she goes out without telling him,56.35000000000001
11034,Timor-Leste,F,Employed for cash,... if she neglects the children,56.35000000000001
11035,Timor-Leste,F,Employed for kind,... if she neglects the children,56.35000000000001
11036,Timor-Leste,F,Unemployed,... if she neglects the children,56.35000000000001
11037,Timor-Leste,F,Employed for cash,... if she refuses to have sex with him,34.4
11038,Timor-Leste,F,Employed for kind,... if she refuses to have sex with him,44.5
11039,Timor-Leste,F,Unemployed,... if she refuses to have sex with him,33.5
11112,Timor-Leste,M,Employed for cash,... for at least one specific reason,56.35000000000001
11113,Timor-Leste,M,Employed for kind,... for at least one specific reason,45.3
11114,Timor-Leste,M,Unemployed,... for at least one specific reason,47.2
11115,Timor-Leste,M,Employed for cash,... if she argues with him,31.5
11116,Timor-Leste,M,Employed for kind,... if she argues with him,30.0
11117,Timor-Leste,M,Unemployed,... if she argues with him,27.4
11118,Timor-Leste,M,Employed for cash,... if she burns the food,17.8
